Title,Named-entity,Sentence
Vladimir Putin,Infobox,Infobox officeholder name              Vladimir Putin native_name        image             Vladimir Putin 17-11-2021 (cropped).jpg caption           Putin in 2021 office1           President of Russia term_start1       7 May 2012 term_end1         predecessor1      Dmitry Medvedev successor1        primeminister1     term_start2       7 May 2000 term_end2         7 May 2008Acting: 31 December 1999  7 May 2000 predecessor2      Boris Yeltsin successor2        Dmitry Medvedev primeminister2     office3           Prime Minister of Russia term_start3       8 May 2008 term_end3         7 May 2012 predecessor3      Viktor Zubkov successor3        Dmitry Medvedev president3        Dmitry Medvedev 1blankname3       First Deputy 1namedata3         term_start4       9 August 1999 term_end4         7 May 2000 predecessor4      Sergei Stepashin successor4        Mikhail Kasyanov president4        Boris Yeltsin 1blankname4       First Deputy 1namedata4         office5           Secretary of the Security Council of Russia term_start5       9 March 1999 term_end5         9 August 1999 president5        Boris Yeltsin predecessor5      Nikolay Bordyuzha successor5        Sergei Ivanov office6           Director of the Federal Security Service term_start6       25 July 1998 term_end6         29 March 1999 president6        Boris Yeltsin predecessor6      Nikolay Kovalyov successor6        Nikolai Patrushev office7           Leader of All-Russia People's Front term_start7       12 June 2013 term_end7         predecessor7      Office established office8           Chairman of the Council of Ministers of the Union State 1blankname8       Chairman 1namedata8         2blankname8       General Secretary 2namedata8        Pavel Borodin term_start8       27 May 2008 term_end8         18 July 2012 predecessor8      Viktor Zubkov successor8        Dmitry Medvedev office9           Leader of United Russia term_start9       7 May 2008 term_end9         26 May 2012 predecessor9      Boris Gryzlov successor9        Dmitry Medvedev party             Independent (19911995; 20012008; 2012present)
Vladimir Putin,first,"21 March 2011.In late 2013, Russian-American relations deteriorated further when the United States canceled a summit for the first time since 1960 after Putin gave asylum to American Edward Snowden, who had leaked massive amounts of classified information from the NSA.Shuster, Simon."
Vladimir Putin,1960,"21 March 2011.In late 2013, Russian-American relations deteriorated further when the United States canceled a summit for the first time since 1960 after Putin gave asylum to American Edward Snowden, who had leaked massive amounts of classified information from the NSA.Shuster, Simon."
Vladimir Putin,Putin,"21 March 2011.In late 2013, Russian-American relations deteriorated further when the United States canceled a summit for the first time since 1960 after Putin gave asylum to American Edward Snowden, who had leaked massive amounts of classified information from the NSA.Shuster, Simon."
Vladimir Putin,American,"21 March 2011.In late 2013, Russian-American relations deteriorated further when the United States canceled a summit for the first time since 1960 after Putin gave asylum to American Edward Snowden, who had leaked massive amounts of classified information from the NSA.Shuster, Simon."
Vladimir Putin,Edward Snowden,"21 March 2011.In late 2013, Russian-American relations deteriorated further when the United States canceled a summit for the first time since 1960 after Putin gave asylum to American Edward Snowden, who had leaked massive amounts of classified information from the NSA.Shuster, Simon."
Vladimir Putin,NSA.Shuster,"21 March 2011.In late 2013, Russian-American relations deteriorated further when the United States canceled a summit for the first time since 1960 after Putin gave asylum to American Edward Snowden, who had leaked massive amounts of classified information from the NSA.Shuster, Simon."
Vladimir Putin,[ The World According to,"""[ The World According to Putin],"" Time 16 September 2013, pp. 3035."
Vladimir Putin,Putin,"""[ The World According to Putin],"" Time 16 September 2013, pp. 3035."
Vladimir Putin,16 September 2013,"""[ The World According to Putin],"" Time 16 September 2013, pp. 3035."
Vladimir Putin,pp,"""[ The World According to Putin],"" Time 16 September 2013, pp. 3035."
Vladimir Putin,3035,"""[ The World According to Putin],"" Time 16 September 2013, pp. 3035."
Vladimir Putin,June 2015,"In June 2015, Putin said that Russia has no intention of attacking NATO."
Vladimir Putin,Putin,"In June 2015, Putin said that Russia has no intention of attacking NATO."
Vladimir Putin,Russia,"In June 2015, Putin said that Russia has no intention of attacking NATO."
Vladimir Putin,NATO,"In June 2015, Putin said that Russia has no intention of attacking NATO."
Vladimir Putin,Russian,"""[ Russian President Vladimir Putin says 'only an insane person' would fear Russian attack on NATO]""."
Vladimir Putin,Vladimir Putin,"""[ Russian President Vladimir Putin says 'only an insane person' would fear Russian attack on NATO]""."
Vladimir Putin,Russian,"""[ Russian President Vladimir Putin says 'only an insane person' would fear Russian attack on NATO]""."
Vladimir Putin,NATO,"""[ Russian President Vladimir Putin says 'only an insane person' would fear Russian attack on NATO]""."
Vladimir Putin,Daily News,Daily News.
Vladimir Putin,7 June 2015.On,"7 June 2015.On 9 November 2016, Putin congratulated Donald Trump on becoming the 45th president of the United States."
Vladimir Putin,November 2016,"7 June 2015.On 9 November 2016, Putin congratulated Donald Trump on becoming the 45th president of the United States."
Vladimir Putin,Putin,"7 June 2015.On 9 November 2016, Putin congratulated Donald Trump on becoming the 45th president of the United States."
Vladimir Putin,Donald Trump,"7 June 2015.On 9 November 2016, Putin congratulated Donald Trump on becoming the 45th president of the United States."
Vladimir Putin,45th,"7 June 2015.On 9 November 2016, Putin congratulated Donald Trump on becoming the 45th president of the United States."
Vladimir Putin,the United States,"7 June 2015.On 9 November 2016, Putin congratulated Donald Trump on becoming the 45th president of the United States."
Vladimir Putin,December 2016,"and in December 2016, Clinton accused Putin of having a personal grudge against her."
Vladimir Putin,Clinton,"and in December 2016, Clinton accused Putin of having a personal grudge against her."
Vladimir Putin,Putin,"and in December 2016, Clinton accused Putin of having a personal grudge against her."
Vladimir Putin,four,"[ ""The top four reasons Vladimir Putin might have a grudge against Hillary Clinton""]."
Vladimir Putin,Vladimir Putin,"[ ""The top four reasons Vladimir Putin might have a grudge against Hillary Clinton""]."
Vladimir Putin,Hillary Clinton,"[ ""The top four reasons Vladimir Putin might have a grudge against Hillary Clinton""]."
Vladimir Putin,National Post,National Post. 16 December 2016.
Vladimir Putin,16 December 2016,National Post. 16 December 2016.
Vladimir Putin,Putin,"[ ""Why Putin hates Hillary""]."
Vladimir Putin,Hillary,"[ ""Why Putin hates Hillary""]."
Vladimir Putin,26 July,"26 July 2016.With the election of Trump, Putin's favorability in the U.S. increased."
Vladimir Putin,Trump,"26 July 2016.With the election of Trump, Putin's favorability in the U.S. increased."
Vladimir Putin,Putin,"26 July 2016.With the election of Trump, Putin's favorability in the U.S. increased."
Vladimir Putin,U.S.,"26 July 2016.With the election of Trump, Putin's favorability in the U.S. increased."
Vladimir Putin,Gallup,"A Gallup poll in February 2017 revealed a positive view of Putin among 22% of Americans, the highest since 2003.On 18 June 2020, The National Interest published a nine thousand word essay by Putin, titled ""The Real Lessons of the 75th Anniversary of World War II""."
Vladimir Putin,February 2017,"A Gallup poll in February 2017 revealed a positive view of Putin among 22% of Americans, the highest since 2003.On 18 June 2020, The National Interest published a nine thousand word essay by Putin, titled ""The Real Lessons of the 75th Anniversary of World War II""."
Vladimir Putin,Putin,"A Gallup poll in February 2017 revealed a positive view of Putin among 22% of Americans, the highest since 2003.On 18 June 2020, The National Interest published a nine thousand word essay by Putin, titled ""The Real Lessons of the 75th Anniversary of World War II""."
Vladimir Putin,22%,"A Gallup poll in February 2017 revealed a positive view of Putin among 22% of Americans, the highest since 2003.On 18 June 2020, The National Interest published a nine thousand word essay by Putin, titled ""The Real Lessons of the 75th Anniversary of World War II""."
Vladimir Putin,Americans,"A Gallup poll in February 2017 revealed a positive view of Putin among 22% of Americans, the highest since 2003.On 18 June 2020, The National Interest published a nine thousand word essay by Putin, titled ""The Real Lessons of the 75th Anniversary of World War II""."
Vladimir Putin,18 June 2020,"A Gallup poll in February 2017 revealed a positive view of Putin among 22% of Americans, the highest since 2003.On 18 June 2020, The National Interest published a nine thousand word essay by Putin, titled ""The Real Lessons of the 75th Anniversary of World War II""."
Vladimir Putin,The National Interest,"A Gallup poll in February 2017 revealed a positive view of Putin among 22% of Americans, the highest since 2003.On 18 June 2020, The National Interest published a nine thousand word essay by Putin, titled ""The Real Lessons of the 75th Anniversary of World War II""."
Vladimir Putin,nine thousand,"A Gallup poll in February 2017 revealed a positive view of Putin among 22% of Americans, the highest since 2003.On 18 June 2020, The National Interest published a nine thousand word essay by Putin, titled ""The Real Lessons of the 75th Anniversary of World War II""."
Vladimir Putin,Putin,"A Gallup poll in February 2017 revealed a positive view of Putin among 22% of Americans, the highest since 2003.On 18 June 2020, The National Interest published a nine thousand word essay by Putin, titled ""The Real Lessons of the 75th Anniversary of World War II""."
Vladimir Putin,The Real Lessons of the 75th Anniversary of World War II,"A Gallup poll in February 2017 revealed a positive view of Putin among 22% of Americans, the highest since 2003.On 18 June 2020, The National Interest published a nine thousand word essay by Putin, titled ""The Real Lessons of the 75th Anniversary of World War II""."
Vladimir Putin,United Kingdom,United Kingdom
Vladimir Putin,2003,"In 2003, Russiarelations between Russia and the United Kingdom deteriorated when the United Kingdom granted political asylum to Putin's former patron, oligarch Boris Berezovsky."
Vladimir Putin,Russia,"In 2003, Russiarelations between Russia and the United Kingdom deteriorated when the United Kingdom granted political asylum to Putin's former patron, oligarch Boris Berezovsky."
Vladimir Putin,the United Kingdom,"In 2003, Russiarelations between Russia and the United Kingdom deteriorated when the United Kingdom granted political asylum to Putin's former patron, oligarch Boris Berezovsky."
Vladimir Putin,the United Kingdom,"In 2003, Russiarelations between Russia and the United Kingdom deteriorated when the United Kingdom granted political asylum to Putin's former patron, oligarch Boris Berezovsky."
Vladimir Putin,Putin,"In 2003, Russiarelations between Russia and the United Kingdom deteriorated when the United Kingdom granted political asylum to Putin's former patron, oligarch Boris Berezovsky."
Vladimir Putin,Boris Berezovsky,"In 2003, Russiarelations between Russia and the United Kingdom deteriorated when the United Kingdom granted political asylum to Putin's former patron, oligarch Boris Berezovsky."
Vladimir Putin,British,This deterioration was intensified by allegations that the British were spying and making secret payments to pro-democracy and human rights groups.
Vladimir Putin,Alexander Litvinenko,"Poisoning of Alexander Litvinenko The end of 2006 brought more strained relations in the wake of the death by polonium poisoning in London of former KGB and FSB officer Alexander Litvinenko, who became an MI6 agent in 2003."
Vladimir Putin,The end of 2006,"Poisoning of Alexander Litvinenko The end of 2006 brought more strained relations in the wake of the death by polonium poisoning in London of former KGB and FSB officer Alexander Litvinenko, who became an MI6 agent in 2003."
Vladimir Putin,London,"Poisoning of Alexander Litvinenko The end of 2006 brought more strained relations in the wake of the death by polonium poisoning in London of former KGB and FSB officer Alexander Litvinenko, who became an MI6 agent in 2003."
Vladimir Putin,KGB,"Poisoning of Alexander Litvinenko The end of 2006 brought more strained relations in the wake of the death by polonium poisoning in London of former KGB and FSB officer Alexander Litvinenko, who became an MI6 agent in 2003."
Vladimir Putin,FSB,"Poisoning of Alexander Litvinenko The end of 2006 brought more strained relations in the wake of the death by polonium poisoning in London of former KGB and FSB officer Alexander Litvinenko, who became an MI6 agent in 2003."
Vladimir Putin,Alexander Litvinenko,"Poisoning of Alexander Litvinenko The end of 2006 brought more strained relations in the wake of the death by polonium poisoning in London of former KGB and FSB officer Alexander Litvinenko, who became an MI6 agent in 2003."
Vladimir Putin,2003,"Poisoning of Alexander Litvinenko The end of 2006 brought more strained relations in the wake of the death by polonium poisoning in London of former KGB and FSB officer Alexander Litvinenko, who became an MI6 agent in 2003."
Vladimir Putin,2007,"In 2007, the crisis in relations continued with expulsion of four Russian envoys over Russia's refusal to extradite former KGB bodyguard Andrei Lugovoi to face charges in the murder of Litvinenko."
Vladimir Putin,four,"In 2007, the crisis in relations continued with expulsion of four Russian envoys over Russia's refusal to extradite former KGB bodyguard Andrei Lugovoi to face charges in the murder of Litvinenko."
Vladimir Putin,Russian,"In 2007, the crisis in relations continued with expulsion of four Russian envoys over Russia's refusal to extradite former KGB bodyguard Andrei Lugovoi to face charges in the murder of Litvinenko."
Vladimir Putin,Russia,"In 2007, the crisis in relations continued with expulsion of four Russian envoys over Russia's refusal to extradite former KGB bodyguard Andrei Lugovoi to face charges in the murder of Litvinenko."
Vladimir Putin,KGB,"In 2007, the crisis in relations continued with expulsion of four Russian envoys over Russia's refusal to extradite former KGB bodyguard Andrei Lugovoi to face charges in the murder of Litvinenko."
Vladimir Putin,Andrei Lugovoi,"In 2007, the crisis in relations continued with expulsion of four Russian envoys over Russia's refusal to extradite former KGB bodyguard Andrei Lugovoi to face charges in the murder of Litvinenko."
Vladimir Putin,Litvinenko,"In 2007, the crisis in relations continued with expulsion of four Russian envoys over Russia's refusal to extradite former KGB bodyguard Andrei Lugovoi to face charges in the murder of Litvinenko."
Vladimir Putin,British,"Mirroring the British actions, Russia expelled UK diplomats and took other retaliatory steps."
Vladimir Putin,Russia,"Mirroring the British actions, Russia expelled UK diplomats and took other retaliatory steps."
Vladimir Putin,UK,"Mirroring the British actions, Russia expelled UK diplomats and took other retaliatory steps."
Vladimir Putin,20152016,"In 20152016, the British Government conducted an inquiry into the death of Alexander Litvinenko."
Vladimir Putin,the British Government,"In 20152016, the British Government conducted an inquiry into the death of Alexander Litvinenko."
Vladimir Putin,Alexander Litvinenko,"In 20152016, the British Government conducted an inquiry into the death of Alexander Litvinenko."
Vladimir Putin,FSB,"Its report states, ""The FSB operation to kill Mr. Litvinenko was probably approved by Mr Patrushev and also by President Putin."""
Vladimir Putin,Litvinenko,"Its report states, ""The FSB operation to kill Mr. Litvinenko was probably approved by Mr Patrushev and also by President Putin."""
Vladimir Putin,Patrushev,"Its report states, ""The FSB operation to kill Mr. Litvinenko was probably approved by Mr Patrushev and also by President Putin."""
Vladimir Putin,Putin,"Its report states, ""The FSB operation to kill Mr. Litvinenko was probably approved by Mr Patrushev and also by President Putin."""
Vladimir Putin,Litvinenko,"The report outlined some possible motives for the murder, including Litvinenko's public statements and books about the alleged involvement of the FSB in mass murder, and what was ""undoubtedly a personal dimension to the antagonism"" between Putin and Litvinenko, led to the murder."
Vladimir Putin,FSB,"The report outlined some possible motives for the murder, including Litvinenko's public statements and books about the alleged involvement of the FSB in mass murder, and what was ""undoubtedly a personal dimension to the antagonism"" between Putin and Litvinenko, led to the murder."
Vladimir Putin,Putin,"The report outlined some possible motives for the murder, including Litvinenko's public statements and books about the alleged involvement of the FSB in mass murder, and what was ""undoubtedly a personal dimension to the antagonism"" between Putin and Litvinenko, led to the murder."
Vladimir Putin,Litvinenko,"The report outlined some possible motives for the murder, including Litvinenko's public statements and books about the alleged involvement of the FSB in mass murder, and what was ""undoubtedly a personal dimension to the antagonism"" between Putin and Litvinenko, led to the murder."
Vladimir Putin,Sergei Skripal,"Poisoning of Sergei Skripal On 4 March 2018, former double agent Sergei Skripal was poisoned with a Novichok nerve agent in Salisbury."
Vladimir Putin,4 March 2018,"Poisoning of Sergei Skripal On 4 March 2018, former double agent Sergei Skripal was poisoned with a Novichok nerve agent in Salisbury."
Vladimir Putin,Sergei Skripal,"Poisoning of Sergei Skripal On 4 March 2018, former double agent Sergei Skripal was poisoned with a Novichok nerve agent in Salisbury."
Vladimir Putin,Novichok,"Poisoning of Sergei Skripal On 4 March 2018, former double agent Sergei Skripal was poisoned with a Novichok nerve agent in Salisbury."
Vladimir Putin,Salisbury,"Poisoning of Sergei Skripal On 4 March 2018, former double agent Sergei Skripal was poisoned with a Novichok nerve agent in Salisbury."
Vladimir Putin,Latin America Putin,"Latin America Putin and his successor, Medvedev, enjoyed warm relations with Hugo Chvez of Venezuela."
Vladimir Putin,Medvedev,"Latin America Putin and his successor, Medvedev, enjoyed warm relations with Hugo Chvez of Venezuela."
Vladimir Putin,Hugo Chvez,"Latin America Putin and his successor, Medvedev, enjoyed warm relations with Hugo Chvez of Venezuela."
Vladimir Putin,Venezuela,"Latin America Putin and his successor, Medvedev, enjoyed warm relations with Hugo Chvez of Venezuela."
Vladimir Putin,2005,"Much of this has been through the sale of military equipment; since 2005, Venezuela has purchased more than $4billion worth of arms from Russia."
Vladimir Putin,Venezuela,"Much of this has been through the sale of military equipment; since 2005, Venezuela has purchased more than $4billion worth of arms from Russia."
Vladimir Putin,more than $4billion,"Much of this has been through the sale of military equipment; since 2005, Venezuela has purchased more than $4billion worth of arms from Russia."
Vladimir Putin,Russia,"Much of this has been through the sale of military equipment; since 2005, Venezuela has purchased more than $4billion worth of arms from Russia."
Vladimir Putin,Russia,[ Russia Forges Nuclear Links With Venezuela]
Vladimir Putin,Venezuela,[ Russia Forges Nuclear Links With Venezuela]
Vladimir Putin,Putin,"You express the best masculine qualities, Putin told Jair Bolsonaro in 2020."
Vladimir Putin,Jair Bolsonaro,"You express the best masculine qualities, Putin told Jair Bolsonaro in 2020."
Vladimir Putin,2020,"You express the best masculine qualities, Putin told Jair Bolsonaro in 2020."
Vladimir Putin,Oliver Stuenkel,"Political scientist Oliver Stuenkel noted, Among Brazil's right-wing populists, Putin is seen as someone who is anti-woke, and that is seen as something that is definitely appealing to Bolsonaro."
Vladimir Putin,Brazil,"Political scientist Oliver Stuenkel noted, Among Brazil's right-wing populists, Putin is seen as someone who is anti-woke, and that is seen as something that is definitely appealing to Bolsonaro."
Vladimir Putin,Putin,"Political scientist Oliver Stuenkel noted, Among Brazil's right-wing populists, Putin is seen as someone who is anti-woke, and that is seen as something that is definitely appealing to Bolsonaro."
Vladimir Putin,Bolsonaro,"Political scientist Oliver Stuenkel noted, Among Brazil's right-wing populists, Putin is seen as someone who is anti-woke, and that is seen as something that is definitely appealing to Bolsonaro."
Vladimir Putin,Bolsonaro,"He is a strongman, and that is very inspiring to Bolsonaro."
Vladimir Putin,Australia,"Australia and the South Pacific In September 2007, Putin visited Indonesia and in doing so became the first Russian leader to visit the country in more than 50 years."
Vladimir Putin,the South Pacific,"Australia and the South Pacific In September 2007, Putin visited Indonesia and in doing so became the first Russian leader to visit the country in more than 50 years."
Vladimir Putin,September 2007,"Australia and the South Pacific In September 2007, Putin visited Indonesia and in doing so became the first Russian leader to visit the country in more than 50 years."
Vladimir Putin,Putin,"Australia and the South Pacific In September 2007, Putin visited Indonesia and in doing so became the first Russian leader to visit the country in more than 50 years."
Vladimir Putin,Indonesia,"Australia and the South Pacific In September 2007, Putin visited Indonesia and in doing so became the first Russian leader to visit the country in more than 50 years."
Vladimir Putin,first,"Australia and the South Pacific In September 2007, Putin visited Indonesia and in doing so became the first Russian leader to visit the country in more than 50 years."
Vladimir Putin,Russian,"Australia and the South Pacific In September 2007, Putin visited Indonesia and in doing so became the first Russian leader to visit the country in more than 50 years."
Vladimir Putin,more than 50 years,"Australia and the South Pacific In September 2007, Putin visited Indonesia and in doing so became the first Russian leader to visit the country in more than 50 years."
Vladimir Putin,Putin,Putin again visited Australia for 2014 G20 Brisbane summit.
Vladimir Putin,Australia,Putin again visited Australia for 2014 G20 Brisbane summit.
Vladimir Putin,2014,Putin again visited Australia for 2014 G20 Brisbane summit.
Vladimir Putin,G20 Brisbane,Putin again visited Australia for 2014 G20 Brisbane summit.
Vladimir Putin,The Abbott Government,"The Abbott Government denounced Putin's use of military force in Ukraine in 2014 as ""bullying"" and ""utterly unacceptable""."
Vladimir Putin,Putin,"The Abbott Government denounced Putin's use of military force in Ukraine in 2014 as ""bullying"" and ""utterly unacceptable""."
Vladimir Putin,Ukraine,"The Abbott Government denounced Putin's use of military force in Ukraine in 2014 as ""bullying"" and ""utterly unacceptable""."
Vladimir Putin,2014,"The Abbott Government denounced Putin's use of military force in Ukraine in 2014 as ""bullying"" and ""utterly unacceptable""."
Vladimir Putin,Tony Abbott,"[ Tony Abbott condemns Russian 'invasion of Ukraine' as bullying]; theguardian.com; 29 August 2014 Amid calls to ban Putin from attending the 2014 G20 Summit, Prime Minister Tony Abbott said he would ""shirtfront"" (challenge) the Russian leader over the shooting down of MH17 by Russian backed rebels, which had killed 38 Australians."
Vladimir Putin,Russian,"[ Tony Abbott condemns Russian 'invasion of Ukraine' as bullying]; theguardian.com; 29 August 2014 Amid calls to ban Putin from attending the 2014 G20 Summit, Prime Minister Tony Abbott said he would ""shirtfront"" (challenge) the Russian leader over the shooting down of MH17 by Russian backed rebels, which had killed 38 Australians."
Vladimir Putin,Ukraine,"[ Tony Abbott condemns Russian 'invasion of Ukraine' as bullying]; theguardian.com; 29 August 2014 Amid calls to ban Putin from attending the 2014 G20 Summit, Prime Minister Tony Abbott said he would ""shirtfront"" (challenge) the Russian leader over the shooting down of MH17 by Russian backed rebels, which had killed 38 Australians."
Vladimir Putin,29 August 2014,"[ Tony Abbott condemns Russian 'invasion of Ukraine' as bullying]; theguardian.com; 29 August 2014 Amid calls to ban Putin from attending the 2014 G20 Summit, Prime Minister Tony Abbott said he would ""shirtfront"" (challenge) the Russian leader over the shooting down of MH17 by Russian backed rebels, which had killed 38 Australians."
Vladimir Putin,Putin,"[ Tony Abbott condemns Russian 'invasion of Ukraine' as bullying]; theguardian.com; 29 August 2014 Amid calls to ban Putin from attending the 2014 G20 Summit, Prime Minister Tony Abbott said he would ""shirtfront"" (challenge) the Russian leader over the shooting down of MH17 by Russian backed rebels, which had killed 38 Australians."
Vladimir Putin,2014,"[ Tony Abbott condemns Russian 'invasion of Ukraine' as bullying]; theguardian.com; 29 August 2014 Amid calls to ban Putin from attending the 2014 G20 Summit, Prime Minister Tony Abbott said he would ""shirtfront"" (challenge) the Russian leader over the shooting down of MH17 by Russian backed rebels, which had killed 38 Australians."
Vladimir Putin,Tony Abbott,"[ Tony Abbott condemns Russian 'invasion of Ukraine' as bullying]; theguardian.com; 29 August 2014 Amid calls to ban Putin from attending the 2014 G20 Summit, Prime Minister Tony Abbott said he would ""shirtfront"" (challenge) the Russian leader over the shooting down of MH17 by Russian backed rebels, which had killed 38 Australians."
Vladimir Putin,Russian,"[ Tony Abbott condemns Russian 'invasion of Ukraine' as bullying]; theguardian.com; 29 August 2014 Amid calls to ban Putin from attending the 2014 G20 Summit, Prime Minister Tony Abbott said he would ""shirtfront"" (challenge) the Russian leader over the shooting down of MH17 by Russian backed rebels, which had killed 38 Australians."
Vladimir Putin,Russian,"[ Tony Abbott condemns Russian 'invasion of Ukraine' as bullying]; theguardian.com; 29 August 2014 Amid calls to ban Putin from attending the 2014 G20 Summit, Prime Minister Tony Abbott said he would ""shirtfront"" (challenge) the Russian leader over the shooting down of MH17 by Russian backed rebels, which had killed 38 Australians."
Vladimir Putin,38,"[ Tony Abbott condemns Russian 'invasion of Ukraine' as bullying]; theguardian.com; 29 August 2014 Amid calls to ban Putin from attending the 2014 G20 Summit, Prime Minister Tony Abbott said he would ""shirtfront"" (challenge) the Russian leader over the shooting down of MH17 by Russian backed rebels, which had killed 38 Australians."
Vladimir Putin,Australians,"[ Tony Abbott condemns Russian 'invasion of Ukraine' as bullying]; theguardian.com; 29 August 2014 Amid calls to ban Putin from attending the 2014 G20 Summit, Prime Minister Tony Abbott said he would ""shirtfront"" (challenge) the Russian leader over the shooting down of MH17 by Russian backed rebels, which had killed 38 Australians."
Vladimir Putin,Tony Abbott,[ Tony Abbott discusses MH17 with Vladimir Putin at APEC; Kremlin says Russian president was not 'shirtfronted']; abc.net.au; 12 November 2014 Putin denied responsibility for the killings.
Vladimir Putin,MH17,[ Tony Abbott discusses MH17 with Vladimir Putin at APEC; Kremlin says Russian president was not 'shirtfronted']; abc.net.au; 12 November 2014 Putin denied responsibility for the killings.
Vladimir Putin,Vladimir Putin,[ Tony Abbott discusses MH17 with Vladimir Putin at APEC; Kremlin says Russian president was not 'shirtfronted']; abc.net.au; 12 November 2014 Putin denied responsibility for the killings.
Vladimir Putin,APEC,[ Tony Abbott discusses MH17 with Vladimir Putin at APEC; Kremlin says Russian president was not 'shirtfronted']; abc.net.au; 12 November 2014 Putin denied responsibility for the killings.
Vladimir Putin,Kremlin,[ Tony Abbott discusses MH17 with Vladimir Putin at APEC; Kremlin says Russian president was not 'shirtfronted']; abc.net.au; 12 November 2014 Putin denied responsibility for the killings.
Vladimir Putin,Russian,[ Tony Abbott discusses MH17 with Vladimir Putin at APEC; Kremlin says Russian president was not 'shirtfronted']; abc.net.au; 12 November 2014 Putin denied responsibility for the killings.
Vladimir Putin,12,[ Tony Abbott discusses MH17 with Vladimir Putin at APEC; Kremlin says Russian president was not 'shirtfronted']; abc.net.au; 12 November 2014 Putin denied responsibility for the killings.
Vladimir Putin,November 2014,[ Tony Abbott discusses MH17 with Vladimir Putin at APEC; Kremlin says Russian president was not 'shirtfronted']; abc.net.au; 12 November 2014 Putin denied responsibility for the killings.
Vladimir Putin,Putin,[ Tony Abbott discusses MH17 with Vladimir Putin at APEC; Kremlin says Russian president was not 'shirtfronted']; abc.net.au; 12 November 2014 Putin denied responsibility for the killings.
Vladimir Putin,Putin,[ The Latest: Putin denies Russia responsible for MH17 downing]; apnews.com; 26 May 2014 South Pacific Nations condemned Putin's invasion of Ukraine in 2022.
Vladimir Putin,Russia,[ The Latest: Putin denies Russia responsible for MH17 downing]; apnews.com; 26 May 2014 South Pacific Nations condemned Putin's invasion of Ukraine in 2022.
Vladimir Putin,MH17,[ The Latest: Putin denies Russia responsible for MH17 downing]; apnews.com; 26 May 2014 South Pacific Nations condemned Putin's invasion of Ukraine in 2022.
Vladimir Putin,26,[ The Latest: Putin denies Russia responsible for MH17 downing]; apnews.com; 26 May 2014 South Pacific Nations condemned Putin's invasion of Ukraine in 2022.
Vladimir Putin,May 2014,[ The Latest: Putin denies Russia responsible for MH17 downing]; apnews.com; 26 May 2014 South Pacific Nations condemned Putin's invasion of Ukraine in 2022.
Vladimir Putin,South Pacific Nations,[ The Latest: Putin denies Russia responsible for MH17 downing]; apnews.com; 26 May 2014 South Pacific Nations condemned Putin's invasion of Ukraine in 2022.
Vladimir Putin,Putin,[ The Latest: Putin denies Russia responsible for MH17 downing]; apnews.com; 26 May 2014 South Pacific Nations condemned Putin's invasion of Ukraine in 2022.
Vladimir Putin,Ukraine,[ The Latest: Putin denies Russia responsible for MH17 downing]; apnews.com; 26 May 2014 South Pacific Nations condemned Putin's invasion of Ukraine in 2022.
Vladimir Putin,2022,[ The Latest: Putin denies Russia responsible for MH17 downing]; apnews.com; 26 May 2014 South Pacific Nations condemned Putin's invasion of Ukraine in 2022.
Vladimir Putin,Australian,"Australian Prime Minister Scott Morrison said the invasion was ""unprovoked, unjust and illegal"" and labeled Putin a ""thug""."
Vladimir Putin,Scott Morrison,"Australian Prime Minister Scott Morrison said the invasion was ""unprovoked, unjust and illegal"" and labeled Putin a ""thug""."
Vladimir Putin,Putin,"Australian Prime Minister Scott Morrison said the invasion was ""unprovoked, unjust and illegal"" and labeled Putin a ""thug""."
Vladimir Putin,New Zealand,"New Zealand Prime Minister Jacinda Ardern denounced Putin as a ""bully""."
Vladimir Putin,Jacinda Ardern,"New Zealand Prime Minister Jacinda Ardern denounced Putin as a ""bully""."
Vladimir Putin,Putin,"New Zealand Prime Minister Jacinda Ardern denounced Putin as a ""bully""."
Vladimir Putin,Fijian,"Fijian Prime Minister Frank Bainimarama tweeted ""Fiji and our fellow Pacific Island Countries have united as nations of peace-loving people to condemn the conflict in Ukraine"", while the Solomon Islands called Putin's war a ""violation of the rule of law""."
Vladimir Putin,Frank Bainimarama,"Fijian Prime Minister Frank Bainimarama tweeted ""Fiji and our fellow Pacific Island Countries have united as nations of peace-loving people to condemn the conflict in Ukraine"", while the Solomon Islands called Putin's war a ""violation of the rule of law""."
Vladimir Putin,Fiji,"Fijian Prime Minister Frank Bainimarama tweeted ""Fiji and our fellow Pacific Island Countries have united as nations of peace-loving people to condemn the conflict in Ukraine"", while the Solomon Islands called Putin's war a ""violation of the rule of law""."
Vladimir Putin,Pacific Island,"Fijian Prime Minister Frank Bainimarama tweeted ""Fiji and our fellow Pacific Island Countries have united as nations of peace-loving people to condemn the conflict in Ukraine"", while the Solomon Islands called Putin's war a ""violation of the rule of law""."
Vladimir Putin,Ukraine,"Fijian Prime Minister Frank Bainimarama tweeted ""Fiji and our fellow Pacific Island Countries have united as nations of peace-loving people to condemn the conflict in Ukraine"", while the Solomon Islands called Putin's war a ""violation of the rule of law""."
Vladimir Putin,Putin,"Fijian Prime Minister Frank Bainimarama tweeted ""Fiji and our fellow Pacific Island Countries have united as nations of peace-loving people to condemn the conflict in Ukraine"", while the Solomon Islands called Putin's war a ""violation of the rule of law""."
